"GEOID","Region"
"06085504307","Bay Area"
"06085504202","Bay Area"
"06085506502","Bay Area"
"06085511916","Bay Area"
"06085506601","Bay Area"
"06085503211","Bay Area"
"06085512509","Bay Area"
"06085506701","Bay Area"
"06085508304","Bay Area"
"06085508303","Bay Area"
"06085504411","Bay Area"
"06085503325","Bay Area"
"06085512036","Bay Area"
"06085504414","Bay Area"
"06085503602","Bay Area"
"06085503708","Bay Area"
"06085507600","Bay Area"
"06085511915","Bay Area"
"06085503332","Bay Area"
"06085503305","Bay Area"
"06085503336","Bay Area"
"06085503334","Bay Area"
"06085504410","Bay Area"
"06085507905","Bay Area"
"06085503337","Bay Area"
"06085504101","Bay Area"
"06085508202","Bay Area"
"06085504001","Bay Area"
"06085512508","Bay Area"
"06085506402","Bay Area"
"06085512311","Bay Area"
"06085507807","Bay Area"
"06085503210","Bay Area"
"06085503313","Bay Area"
"06085503218","Bay Area"
"06085503711","Bay Area"
"06085503214","Bay Area"
"06085512023","Bay Area"
"06085512024","Bay Area"
"06085503327","Bay Area"
"06085508602","Bay Area"
"06085506802","Bay Area"
"06085504320","Bay Area"
"06085506501","Bay Area"
"06085511914","Bay Area"
"06085504321","Bay Area"
"06085503333","Bay Area"
"06085508900","Bay Area"
"06085503322","Bay Area"
"06085505302","Bay Area"
"06085505303","Bay Area"
"06085504412","Bay Area"
"06085501401","Bay Area"
"06085507301","Bay Area"
"06085509202","Bay Area"
"06085512307","Bay Area"
"06085512305","Bay Area"
"06085512309","Bay Area"
"06085512310","Bay Area"
"06085512020","Bay Area"
"06085503710","Bay Area"
"06085502908","Bay Area"
"06085512312","Bay Area"
"06085506301","Bay Area"
"06085503804","Bay Area"
"06085503902","Bay Area"
"06085503803","Bay Area"
"06085503903","Bay Area"
"06085508203","Bay Area"
"06085511912","Bay Area"
"06085511913","Bay Area"
"06085510200","Bay Area"
"06085510500","Bay Area"
"06085510300","Bay Area"
"06085503304","Bay Area"
"06085503217","Bay Area"
"06085510700","Bay Area"
"06085503213","Bay Area"
"06085504700","Bay Area"
"06085510801","Bay Area"
"06085512027","Bay Area"
"06085512025","Bay Area"
"06085506804","Bay Area"
"06085503331","Bay Area"
"06085503330","Bay Area"
"06085503329","Bay Area"
"06085507001","Bay Area"
"06085505301","Bay Area"
"06085512031","Bay Area"
"06085507002","Bay Area"
"06085507100","Bay Area"
"06085512034","Bay Area"
"06085507206","Bay Area"
"06085509108","Bay Area"
"06085503509","Bay Area"
"06085503601","Bay Area"
"06085503511","Bay Area"
"06085512308","Bay Area"
"06085507805","Bay Area"
"06085503709","Bay Area"
"06085507904","Bay Area"
"06085508001","Bay Area"
"06085511705","Bay Area"
"06085504420","Bay Area"
"06085508003","Bay Area"
"06085503802","Bay Area"
"06085503713","Bay Area"
"06085508102","Bay Area"
"06085512506","Bay Area"
"06085506305","Bay Area"
"06085511910","Bay Area"
"06085511911","Bay Area"
"06085503208","Bay Area"
"06085509902","Bay Area"
"06085512005","Bay Area"
"06085503212","Bay Area"
"06085510600","Bay Area"
"06085504803","Bay Area"
"06085504602","Bay Area"
"06085509105","Bay Area"
"06085501300","Bay Area"
"06085502800","Bay Area"
"06085508703","Bay Area"
"06085506900","Bay Area"
"06085504316","Bay Area"
"06085508704","Bay Area"
"06085508800","Bay Area"
"06085512604","Bay Area"
"06085513000","Bay Area"
"06085513500","Bay Area"
"06085504322","Bay Area"
"06085504323","Bay Area"
"06085508004","Bay Area"
"06085507906","Bay Area"
"06085509109","Bay Area"
"06085509201","Bay Area"
"06085509302","Bay Area"
"06085507402","Bay Area"
"06085507500","Bay Area"
"06085507703","Bay Area"
"06085507702","Bay Area"
"06085504416","Bay Area"
"06085504418","Bay Area"
"06085511704","Bay Area"
"06085512313","Bay Area"
"06085511302","Bay Area"
"06085505304","Bay Area"
"06085512505","Bay Area"
"06085512503","Bay Area"
"06085511905","Bay Area"
"06085510001","Bay Area"
"06085510002","Bay Area"
"06085510100","Bay Area"
"06085504505","Bay Area"
"06085510400","Bay Area"
"06085512001","Bay Area"
"06085504601","Bay Area"
"06085504802","Bay Area"
"06085503113","Bay Area"
"06085512401","Bay Area"
"06085512035","Bay Area"
"06085502400","Bay Area"
"06085512029","Bay Area"
"06085504319","Bay Area"
"06085504318","Bay Area"
"06085512602","Bay Area"
"06085512030","Bay Area"
"06085505203","Bay Area"
"06085502906","Bay Area"
"06085502907","Bay Area"
"06085502910","Bay Area"
"06085512032","Bay Area"
"06085512033","Bay Area"
"06085506302","Bay Area"
"06085512037","Bay Area"
"06085512038","Bay Area"
"06085503510","Bay Area"
"06085507401","Bay Area"
"06085512200","Bay Area"
"06085507806","Bay Area"
"06085504417","Bay Area"
"06085506203","Bay Area"
"06085506204","Bay Area"
"06085501800","Bay Area"
"06085505401","Bay Area"
"06085509401","Bay Area"
"06085509102","Bay Area"
"06085508101","Bay Area"
"06085506401","Bay Area"
"06085503118","Bay Area"
"06085511907","Bay Area"
"06085511909","Bay Area"
"06085503207","Bay Area"
"06085509801","Bay Area"
"06085504506","Bay Area"
"06085504507","Bay Area"
"06085500100","Bay Area"
"06085505008","Bay Area"
"06085500200","Bay Area"
"06085504421","Bay Area"
"06085500600","Bay Area"
"06085509107","Bay Area"
"06085502701","Bay Area"
"06085506803","Bay Area"
"06085504806","Bay Area"
"06085505202","Bay Area"
"06085512603","Bay Area"
"06085505009","Bay Area"
"06085511301","Bay Area"
"06085509304","Bay Area"
"06085505500","Bay Area"
"06085501700","Bay Area"
"06085509000","Bay Area"
"06085503117","Bay Area"
"06085512402","Bay Area"
"06085501402","Bay Area"
"06085501501","Bay Area"
"06085507302","Bay Area"
"06085512100","Bay Area"
"06085507701","Bay Area"
"06085512042","Bay Area"
"06085501600","Bay Area"
"06085502301","Bay Area"
"06085502201","Bay Area"
"06085510803","Bay Area"
"06085503111","Bay Area"
"06085503001","Bay Area"
"06085511400","Bay Area"
"06085512314","Bay Area"
"06085509404","Bay Area"
"06085503121","Bay Area"
"06085509802","Bay Area"
"06085509901","Bay Area"
"06085509600","Bay Area"
"06085502302","Bay Area"
"06085511200","Bay Area"
"06085511100","Bay Area"
"06085506103","Bay Area"
"06085502903","Bay Area"
"06085503112","Bay Area"
"06085511707","Bay Area"
"06085500800","Bay Area"
"06085501102","Bay Area"
"06085512026","Bay Area"
"06085504805","Bay Area"
"06085510802","Bay Area"
"06085505100","Bay Area"
"06085511000","Bay Area"
"06085506101","Bay Area"
"06085503105","Bay Area"
"06085505007","Bay Area"
"06085505403","Bay Area"
"06085502909","Bay Area"
"06085500400","Bay Area"
"06085506304","Bay Area"
"06085503123","Bay Area"
"06085500902","Bay Area"
"06085501101","Bay Area"
"06085501502","Bay Area"
"06085512043","Bay Area"
"06085509303","Bay Area"
"06085502202","Bay Area"
"06085509700","Bay Area"
"06085502601","Bay Area"
"06085511608","Bay Area"
"06085511702","Bay Area"
"06085501900","Bay Area"
"06085500500","Bay Area"
"06085503122","Bay Area"
"06085511800","Bay Area"
"06085509500","Bay Area"
"06085502102","Bay Area"
"06085503204","Bay Area"
"06085510900","Bay Area"
"06085505006","Bay Area"
"06085505305","Bay Area"
"06085502001","Bay Area"
"06085502901","Bay Area"
"06085502902","Bay Area"
"06085505402","Bay Area"
"06085512039","Bay Area"
"06085500300","Bay Area"
"06085503116","Bay Area"
"06085502500","Bay Area"
"06085502603","Bay Area"
"06085504901","Bay Area"
"06085512053","Bay Area"
"06085512047","Bay Area"
"06085506102","Bay Area"
"06085503110","Bay Area"
"06085505800","Bay Area"
"06085506202","Bay Area"
"06085500901","Bay Area"
"06085502101","Bay Area"
"06085512052","Bay Area"
"06085511609","Bay Area"
"06085505001","Bay Area"
"06085504422","Bay Area"
"06085505600","Bay Area"
"06085504504","Bay Area"
"06085502604","Bay Area"
"06085512045","Bay Area"
"06085503003","Bay Area"
"06085511701","Bay Area"
"06085506000","Bay Area"
"06085501000","Bay Area"
"06085505700","Bay Area"
"06085502002","Bay Area"
"06085501200","Bay Area"
"06085509403","Bay Area"
"06085504423","Bay Area"
"06085503108","Bay Area"
"06085505900","Bay Area"
"06085503002","Bay Area"
"06085503115","Bay Area"
"06085511500","Bay Area"
"06085502702","Bay Area"
"06095253203","Bay Area"
"06095253204","Bay Area"
"06095253201","Bay Area"
"06095253205","Bay Area"
"06095250601","Bay Area"
"06095250501","Bay Area"
"06095252108","Bay Area"
"06095253108","Bay Area"
"06095252103","Bay Area"
"06095250502","Bay Area"
"06095252102","Bay Area"
"06095250105","Bay Area"
"06095252202","Bay Area"
"06095252201","Bay Area"
"06095250400","Bay Area"
"06095253107","Bay Area"
"06095252607","Bay Area"
"06095253105","Bay Area"
"06095250900","Bay Area"
"06095251902","Bay Area"
"06095253206","Bay Area"
"06095251300","Bay Area"
"06095250104","Bay Area"
"06095252107","Bay Area"
"06095250300","Bay Area"
"06095253106","Bay Area"
"06095252604","Bay Area"
"06095252000","Bay Area"
"06095252104","Bay Area"
"06095251200","Bay Area"
"06095252608","Bay Area"
"06095252606","Bay Area"
"06095253402","Bay Area"
"06095250103","Bay Area"
"06095250200","Bay Area"
"06095252105","Bay Area"
"06095253403","Bay Area"
"06095252914","Bay Area"
"06095252312","Bay Area"
"06095251903","Bay Area"
"06095252502","Bay Area"
"06095980000","Bay Area"
"06095253404","Bay Area"
"06095253500","Bay Area"
"06095252610","Bay Area"
"06095252106","Bay Area"
"06095251901","Bay Area"
"06095250106","Bay Area"
"06095253101","Bay Area"
"06095252915","Bay Area"
"06095250801","Bay Area"
"06095252912","Bay Area"
"06095250701","Bay Area"
"06095250604","Bay Area"
"06095252317","Bay Area"
"06095252401","Bay Area"
"06095251803","Bay Area"
"06095251000","Bay Area"
"06095252908","Bay Area"
"06095252704","Bay Area"
"06095252703","Bay Area"
"06095253000","Bay Area"
"06095251701","Bay Area"
"06095252913","Bay Area"
"06095252306","Bay Area"
"06095252305","Bay Area"
"06095251804","Bay Area"
"06095250605","Bay Area"
"06095252402","Bay Area"
"06095252605","Bay Area"
"06095252910","Bay Area"
"06095251100","Bay Area"
"06095252802","Bay Area"
"06095252706","Bay Area"
"06095252911","Bay Area"
"06095253300","Bay Area"
"06095251600","Bay Area"
"06095252611","Bay Area"
"06095252315","Bay Area"
"06095252904","Bay Area"
"06095252313","Bay Area"
"06095252310","Bay Area"
"06095252801","Bay Area"
"06095251400","Bay Area"
"06095251702","Bay Area"
"06095252903","Bay Area"
"06095252702","Bay Area"
"06095251802","Bay Area"
"06095251500","Bay Area"
"06095252909","Bay Area"
"06095252311","Bay Area"
"06095252316","Bay Area"
"06095252314","Bay Area"
"06095252705","Bay Area"
"06095252707","Bay Area"
"06095252501","Bay Area"
"06097151204","Bay Area"
"06097153005","Bay Area"
"06097151301","Bay Area"
"06097151305","Bay Area"
"06097990100","Bay Area"
"06097151100","Bay Area"
"06097151306","Bay Area"
"06097150901","Bay Area"
"06097154201","Bay Area"
"06097153006","Bay Area"
"06097151308","Bay Area"
"06097154303","Bay Area"
"06097152905","Bay Area"
"06097150607","Bay Area"
"06097150603","Bay Area"
"06097151000","Bay Area"
"06097153003","Bay Area"
"06097152903","Bay Area"
"06097151203","Bay Area"
"06097150204","Bay Area"
"06097150500","Bay Area"
"06097150602","Bay Area"
"06097151307","Bay Area"
"06097152203","Bay Area"
"06097152701","Bay Area"
"06097153002","Bay Area"
"06097153600","Bay Area"
"06097153001","Bay Area"
"06097150100","Bay Area"
"06097151502","Bay Area"
"06097150701","Bay Area"
"06097150202","Bay Area"
"06097151601","Bay Area"
"06097150902","Bay Area"
"06097150304","Bay Area"
"06097153808","Bay Area"
"06097152802","Bay Area"
"06097152801","Bay Area"
"06097151201","Bay Area"
"06097154302","Bay Area"
"06097153401","Bay Area"
"06097153200","Bay Area"
"06097150702","Bay Area"
"06097151402","Bay Area"
"06097151503","Bay Area"
"06097150800","Bay Area"
"06097150306","Bay Area"
"06097154304","Bay Area"
"06097150303","Bay Area"
"06097153902","Bay Area"
"06097150609","Bay Area"
"06097152906","Bay Area"
"06097150203","Bay Area"
"06097151401","Bay Area"
"06097153403","Bay Area"
"06097150610","Bay Area"
"06097150611","Bay Area"
"06097153807","Bay Area"
"06097153706","Bay Area"
"06097152202","Bay Area"
"06097152000","Bay Area"
"06097154100","Bay Area"
"06097154202","Bay Area"
"06097152702","Bay Area"
"06097152501","Bay Area"
"06097152502","Bay Area"
"06097153501","Bay Area"
"06097152100","Bay Area"
"06097153300","Bay Area"
"06097153806","Bay Area"
"06097153801","Bay Area"
"06097153705","Bay Area"
"06097153502","Bay Area"
"06097151309","Bay Area"
"06097153103","Bay Area"
"06097151800","Bay Area"
"06097151310","Bay Area"
"06097152600","Bay Area"
"06097152400","Bay Area"
"06097153404","Bay Area"
"06097151311","Bay Area"
"06097153104","Bay Area"
"06097150305","Bay Area"
"06097150612","Bay Area"
"06097152201","Bay Area"
"06097153704","Bay Area"
"06097150601","Bay Area"
"06097151900","Bay Area"
"06097153903","Bay Area"
"06097152904","Bay Area"
"06097153102","Bay Area"
"06097153901","Bay Area"
"06097151602","Bay Area"
"06097153804","Bay Area"
"06097153703","Bay Area"
"06097152300","Bay Area"
"06097151504","Bay Area"
"06097154000","Bay Area"
"06097153809","Bay Area"
"06097151700","Bay Area"
"08001009103","Denver"
"08001008801","Denver"
"08001008901","Denver"
"08001009608","Denver"
"08001008802","Denver"
"08001008705","Denver"
"08001009316","Denver"
"08001061200","Denver"
"08001988700","Denver"
"08001009002","Denver"
"08001009101","Denver"
"08001009318","Denver"
"08001009001","Denver"
"08001009607","Denver"
"08001009401","Denver"
"08001009307","Denver"
"08001060200","Denver"
"08001060100","Denver"
"08001008709","Denver"
"08001008549","Denver"
"08001009751","Denver"
"08001009309","Denver"
"08001009310","Denver"
"08001009319","Denver"
"08001009304","Denver"
"08001009320","Denver"
"08001009104","Denver"
"08001009203","Denver"
"08001009501","Denver"
"08001008706","Denver"
"08001060000","Denver"
"08001008604","Denver"
"08001008550","Denver"
"08001008402","Denver"
"08001008401","Denver"
"08001008505","Denver"
"08001009306","Denver"
"08001008506","Denver"
"08001009410","Denver"
"08001009606","Denver"
"08001009325","Denver"
"08001009326","Denver"
"08001009204","Denver"
"08001015000","Denver"
"08001009406","Denver"
"08001008551","Denver"
"08001008548","Denver"
"08001009207","Denver"
"08001008309","Denver"
"08001008100","Denver"
"08001009553","Denver"
"08001009411","Denver"
"08001009308","Denver"
"08001009604","Denver"
"08001009321","Denver"
"08001009323","Denver"
"08001007802","Denver"
"08001008606","Denver"
"08001008603","Denver"
"08001009407","Denver"
"08001008507","Denver"
"08001008353","Denver"
"08001008308","Denver"
"08001008000","Denver"
"08001009502","Denver"
"08001008536","Denver"
"08001009603","Denver"
"08001008542","Denver"
"08001009202","Denver"
"08001009322","Denver"
"08001008605","Denver"
"08001008546","Denver"
"08001008547","Denver"
"08001008541","Denver"
"08001008508","Denver"
"08001008524","Denver"
"08001009408","Denver"
"08001007900","Denver"
"08001008537","Denver"
"08001007801","Denver"
"08001008538","Denver"
"08001009327","Denver"
"08001008539","Denver"
"08001008200","Denver"
"08001008540","Denver"
"08001008544","Denver"
"08001009206","Denver"
"08001009409","Denver"
"08001008526","Denver"
"08001008523","Denver"
"08001008534","Denver"
"08001008543","Denver"
"08001009752","Denver"
"08001008529","Denver"
"08001008535","Denver"
"08001008533","Denver"
"08001008545","Denver"
"08005007702","Denver"
"08005083900","Denver"
"08005081100","Denver"
"08005007400","Denver"
"08005083600","Denver"
"08005083800","Denver"
"08005007600","Denver"
"08005083400","Denver"
"08005083300","Denver"
"08005084000","Denver"
"08005005551","Denver"
"08005081200","Denver"
"08005081000","Denver"
"08005081700","Denver"
"08005083500","Denver"
"08005007202","Denver"
"08005083000","Denver"
"08005080100","Denver"
"08005083200","Denver"
"08005007500","Denver"
"08005005632","Denver"
"08005005630","Denver"
"08005005629","Denver"
"08005082600","Denver"
"08005007704","Denver"
"08005005611","Denver"
"08005080000","Denver"
"08005083700","Denver"
"08005007106","Denver"
"08005087300","Denver"
"08005007107","Denver"
"08005087200","Denver"
"08005080400","Denver"
"08005007302","Denver"
"08005005631","Denver"
"08005080600","Denver"
"08005084700","Denver"
"08005084800","Denver"
"08005080800","Denver"
"08005085400","Denver"
"08005080900","Denver"
"08005007201","Denver"
"08005007105","Denver"
"08005087000","Denver"
"08005084500","Denver"
"08005007301","Denver"
"08005004951","Denver"
"08005080500","Denver"
"08005004952","Denver"
"08005080300","Denver"
"08005005621","Denver"
"08005082800","Denver"
"08005015100","Denver"
"08005005633","Denver"
"08005006501","Denver"
"08005084200","Denver"
"08005081900","Denver"
"08005087100","Denver"
"08005080200","Denver"
"08005083100","Denver"
"08005082400","Denver"
"08005085700","Denver"
"08005006704","Denver"
"08005006601","Denver"
"08005006855","Denver"
"08005080700","Denver"
"08005085200","Denver"
"08005085500","Denver"
"08005081800","Denver"
"08005086600","Denver"
"08005005625","Denver"
"08005005626","Denver"
"08005005800","Denver"
"08005005628","Denver"
"08005082100","Denver"
"08005082000","Denver"
"08005082200","Denver"
"08005082300","Denver"
"08005085000","Denver"
"08005007703","Denver"
"08005082900","Denver"
"08005007103","Denver"
"08005006200","Denver"
"08005084300","Denver"
"08005006300","Denver"
"08005006400","Denver"
"08005006502","Denver"
"08005006000","Denver"
"08005006854","Denver"
"08005084600","Denver"
"08005006808","Denver"
"08005082700","Denver"
"08005005553","Denver"
"08005085100","Denver"
"08005085300","Denver"
"08005081300","Denver"
"08005081600","Denver"
"08005086700","Denver"
"08005086300","Denver"
"08005005627","Denver"
"08005085600","Denver"
"08005005700","Denver"
"08005006707","Denver"
"08005006705","Denver"
"08005005620","Denver"
"08005085900","Denver"
"08005084100","Denver"
"08005007104","Denver"
"08005086800","Denver"
"08005005624","Denver"
"08005086400","Denver"
"08005084400","Denver"
"08005005951","Denver"
"08005006604","Denver"
"08005082500","Denver"
"08005005619","Denver"
"08005006815","Denver"
"08005086900","Denver"
"08005005635","Denver"
"08005005552","Denver"
"08005006603","Denver"
"08005086200","Denver"
"08005006712","Denver"
"08005006100","Denver"
"08005081500","Denver"
"08005006856","Denver"
"08005005952","Denver"
"08005006711","Denver"
"08005005614","Denver"
"08005005623","Denver"
"08005084900","Denver"
"08005086500","Denver"
"08005085800","Denver"
